overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,reviewText_length_words,summary_length_words,label
5,True,"04 23, 2015",A16E89HMN3PA2T,B00KB37AHW,russell,They have been great with strength for fridge magnets. you can put ceramics on them and still have a pile of paper under them.,excellent,1429747200,,,,24,1,POSITIVE
4,True,"12 1, 2014",AOJDM7MGPWC01,B00002N7RN,Joe,it holds up well although I wish it was wider and a bit longer.,Four Stars,1417392000,,,,14,2,POSITIVE
1,True,"01 3, 2016",A28AP1678HKKFW,B00K4SGCUU,jordan,"Stopped working after 8 months, product worked great up til then but had a lot shorter life then I expected. My advice is save your money and buy something that'll last a bit longer.",Stopped working,1451779200,,{'Size Name:': ' ITH-10'},,34,2,NEGATIVE
4,True,"12 13, 2016",A1ON9PP1V34UX7,B00FGDTUPM,Sandra Leslie,Good price and just what I needed.,Good price,1481587200,,,,7,2,POSITIVE
4,True,"05 16, 2016",A12N4RBKAH8CVQ,B00GGGJUSA,Rico and/or Rhina,good item to have,like how easy it works,1463356800,,,,4,5,POSITIVE
3,True,"07 26, 2016",A1YK89EK82H9OY,B00Q5OGUAO,Michael Mrozinski,Were as advertised,Three Stars,1469491200,,,,3,2,NEUTRAL
5,True,"12 24, 2015",AX29PCQ9DEVS6,B00TYT0WOC,Michele,They are perfect size,Excellent,1450915200,,,,4,1,POSITIVE
1,True,"04 3, 2013",A5UKPHH958AKE,B0018S0WBK,John,Ver bad product! It looks solid and hard.  It is leaking during filtration.  You will regret to buy it with such price.  Highly not recommended! I will not  buy it again.,"Rubber Filter Aid For Filtration Flask, each",1364947200,,,,31,7,NEGATIVE
5,True,"01 29, 2016",A1IPMOQFIV4HGL,B00F0SKW7I,Richard,"Thought I would give this brand a shot. Very dense and course action. Also a bit wider than most on the face.  So be sure your bench grinder can accept it.
 It's not made in the USA....BUT  so far I'm very pleased with the performance. It's well balanced and I haven't had any wire fliers yet.
 Wear gloves along with face protection when using this aggressive wheel.",Better than expected,1454025600,,,,67,3,POSITIVE
5,True,"12 11, 2014",A2GLL4QLIGHUS0,B00J0HC4QC,Michael J. Johnson,great product...melts well and is uniform in width.,great product,1418256000,,,,8,2,POSITIVE
5,True,"07 29, 2016",A2V8IIEF7Q1PMP,B000NCUTCO,Longhorn,As Advertised,Five Stars,1469750400,,"{'Color:': ' Almond', 'Size Name:': ' 1-Pack'}",,2,2,POSITIVE
3,False,"09 19, 2014",A3HVIQVY4VADX2,B000DZBJZM,FreddyRick,"Plugged a 4-inch drain pipe as advertised.  Seems very solidly built except for the wing nut.  I used a pair of plier to try to tighten the wing nut and promptly broke off one of the wings.  Easily replaced with a more substantial (aka ""normal"") wing nut.","Okay, but flying on one wing.",1411084800,2,,,47,6,NEUTRAL
1,True,"01 8, 2017",A3IJMDUOLATFF5,B0195UYIQM,Matthew,Does not fit in fryer as expected,One Star,1483833600,,,,7,2,NEGATIVE
5,True,"07 10, 2017",A2Q7UR25CAB440,B01H0PJGTI,Jon,"Nice and beefy, not harbor freight junk",Nice and beefy,1499644800,,,,7,3,POSITIVE
5,True,"06 5, 2018",A2ANIO3IRACDLA,B0081ZRSSS,Ashley,This tape was perfect before my dog ate it. You get a lot for the price.,Five Stars,1528156800,,"{'Color:': ' 2-MIL', 'Size Name:': ' 300 Feet'}",,16,2,POSITIVE
3,True,"02 1, 2013",A16NTQXCIBIS4X,B003TGT9OK,Shirley Taylor Jr,"The stanctions are sturdy and work as anticipated good product.
The rope is the least desirable part of the package. The red color clashes with the gold finish on the stanctions. I purchased white plastic chain from the local big box hardware store to use inplace of the red rope.",Red Rope Stanctions,1359676800,,,,50,3,NEUTRAL
5,True,"05 12, 2017",A3EK9XGSSUL1B3,B018G6CQAG,Ron Slaton,Product works as expected. Received two days after order.,Five Stars,1494547200,,{'Size:': ' Heat Shrink'},,9,2,POSITIVE
5,True,"06 7, 2013",A1MJ187SQLR6K4,B000MFDGVI,diasha78,I have terrible hands and frequent water and chemical exposure make them even worse.  I use these to wash the dishes and do other cleaning around the house. They fit tight and are very durable.  One pair lasts me for days if not weeks.,Good for everyday use,1370563200,,,,44,4,POSITIVE
5,True,"02 4, 2015",AQETRJOFZYPAR,B009ENG6TI,MV,Work well.,Five Stars,1423008000,,,,2,2,POSITIVE
5,True,"12 11, 2013",A3ONE7HYLO1TML,B004ZROX4S,Adam Wineinger,Just what I needed for humidifier hookup for my nest thermostat to work properly.  Single wire from nest to dual wire solenoid.,Nest thermostat work around,1386720000,,,,22,4,POSITIVE
5,True,"08 5, 2016",A2ECFT0C4M4QFU,B00YFG1U9U,Mike,Great shears..,Five Stars,1470355200,,{'Package Quantity:': ' 1'},,2,2,POSITIVE
5,True,"12 10, 2012",A17LKYKCQUBXPH,B00DRALJ28,Rodrigo Morgado Sais,"The product does what is supposed to do, has easy to read numbers and even shows the temperature. A nice feature would be if Acu Rite put a clock also on the display.",Does its job,1355097600,,,,33,3,POSITIVE
4,True,"08 27, 2015",A3EDW8N9060UBZ,B00MCWC1FQ,CK,We are using it to see if it helps even though the Dr said it won't.,Four Stars,1440633600,,,,16,2,POSITIVE
2,True,"11 7, 2015",A28H540JG518G7,B000MP8R3U,Pen Name,"I expected better quality from weatherbeeta, since I'll be using them on turn-out rugs...I'll probably be buying them every year",I expected better quality from weatherbeeta,1446854400,,"{'Size:': ' One Size', 'Color:': ' Black'}",,20,6,NEGATIVE
3,True,"08 30, 2015",A3D2EE07QAK0VX,B005TLWSH8,Roger Hoppe,OK,Three Stars,1440892800,,,,1,2,NEUTRAL
1,True,"06 14, 2017",ARU3NSFKD340D,B007B2A0YG,Robin h d,They are not magnetic. My search was for magnetic pieces.,Not what I wanted.,1497398400,,,,10,4,NEGATIVE
5,True,"02 17, 2017",A35NZ9U89JA901,B017EBSCUW,Amazon Customer,great!!!!!!!!!!!,Five Stars,1487289600,,,,1,2,POSITIVE
5,True,"05 29, 2015",A13DIRO3N5USO2,B000FOC8EC,Brenna Schroeter,Used daily at work. Great quality and value.,Great quality and value,1432857600,,{'Color:': ' Coffee'},,8,4,POSITIVE
3,True,"09 8, 2014",A11MU1SHHTQBRU,B000J5KOIE,TJ,well made,Three Stars,1410134400,,,,2,2,NEUTRAL
5,False,"02 16, 2014",A3NDDH52VHCTGV,B00BMLCGF8,L R.,"Was a great gift to my son, helped him to lager his brewing with controlled temp..  Worked correctly out of the box.",Works great!,1392508800,,{'Size:': ' STC-1000 110V'},,22,2,POSITIVE
5,True,"10 28, 2015",A1K45J7LWPHEER,B005QDOPBG,Ivan Woods,Thanks,Five Stars,1445990400,,"{'Capacity:': ' 1', 'Item Shape:': ' French Square', 'Number of Items:': ' 12', 'Part Number:': ' 7-406-3-DZ'}",,1,2,POSITIVE
5,True,"12 4, 2016",A2H9PP1PX1E474,B00DRALJ28,spirit5,Brought this to monitor temperature and humidity in my bedroom. Works great.,Accurate instrument,1480809600,,,,12,2,POSITIVE
5,True,"10 31, 2017",A1BFQ6OYW728BS,B001CWPOHE,Michael M. Margob,"This is a great brush, our family has it for over 15 years!  This is a brush for life, the visit to dentist is a breeze with this brush, not much plaque, not much stains.  Recommend for everyone.",Must have toothbrush!,1509408000,,{'Design:': ' Cybersonic3'},,38,3,POSITIVE
1,True,"02 1, 2013",A1QZ2GPVDLGWGT,B0002YWNLS,tennesseespringman,"Not exactly what i wanted. It's just a plastic funnel with no parts or any installation. And it's shipped and sold by Amazon.com not third party. And they even busted my $25 order and charged me shipping to a total of $11.83. And for some ungodly reason they will not except returns on this item. IT'S JUST A PLASTIC FUNNEL. NOT HAPPY  'BOUT THIS TRANSACTION. But I understand that this disclaimer is on the item page, after the fact. IT'S JUST A PLASTIC FUNNEL!",Sometimes you order an item by mistake,1359676800,,{'Color:': ' Yellow'},,84,7,NEGATIVE
5,True,"10 26, 2015",A1XA6MZQQOIF5S,B00CFTWMKA,Aolian,Cut this up to make some bicycle chains after I got some bikes stolen. Took an angle grinder with a cut off wheel to do it. Thieve came back a couple months later and their bolt cutter couldn't get through this.,Great chain,1445817600,,,,41,2,POSITIVE
5,True,"05 10, 2016",A2FGD486F64BYM,B012U7FWK8,Michael D Stilz,good clean washers.,Five Stars,1462838400,,,,3,2,POSITIVE
5,True,"11 27, 2012",A2AHTCQIKSYDS3,B001622FL8,OFSPUNK7,"I have this installed for my sound bar that had a digital optical input.  My TV has a digital coax output.  I had my sound bar hooked up to my other TV for a while before I replaced it.  I have to say I am very happy with this product.  Everything works great, zero issues so far.  I notice no lack in sound or any issues at all.  I would suggest picking this up if you are in the same position I am",It works great,1353974400,,,,83,3,POSITIVE
5,True,"06 15, 2018",A21851O41RUIIP,B017TFB3E0,Jenison Dominguez,the best.,Five Stars,1529020800,,,,2,2,POSITIVE
5,True,"11 6, 2017",A366XI0HBD1TYZ,B01E2V54AS,zzdreams,Chains are real heavy duty,Five Stars,1509926400,,,,5,2,POSITIVE
5,True,"08 3, 2017",A1H85LSC2U9NFR,B0083R1FME,Shawn M,"If you need something big and heavy to move up against or in and out of something else, or if you have really tight things that need to be less tight, or if friction has become a HUGE head-throbbing problem for you, get this LUBE!  Very tacky and very long-lived, DO NOT apply with hands like un-super lube.",...I...huhhhhhhrrrgh....love....mmmphhhhh....it...,1501718400,,,,58,1,POSITIVE
4,True,"02 4, 2016",A162JS9KX7EXU8,B00A20KO18,James Parr,"It works.  Simple to use.  When measuring wire distance, you should first test a known length of similar wire.  A 20ft Cat5e and Cat6 would register different values, so you need to calibrate to the same style cable you are planning on testing.
The instructions are pretty good, considering.","The instructions are pretty good, considering",1454544000,,,,49,6,POSITIVE
2,True,"05 26, 2016",A2LN9CNQY1S7YH,B01D8KSYV0,King Arthur,"Bought two of these units.  One arrived with dead batteries.  These devices are not waterproof, so water can get into the battery compartment and cause corrosion and failure of the device.","Good price, poor quality device.",1464220800,,,,31,5,NEGATIVE
5,False,"05 8, 2017",A2JGLHTSCICGBT,B002YQ2GXC,Chuck,"Excellent price, fast delivery, great product. I am a happy customer. I recommend the extra ramp to all that are a Bridjit customer.",Bridjit Ramp,1494201600,,,,23,2,POSITIVE
3,False,"07 21, 2016",AUTJ0QJXLI1Z3,B0013BKDO8,1904l760,works good,Three Stars,1469059200,,{'Color:': ' Black/Silver'},,2,2,NEUTRAL
1,False,"08 10, 2016",A3SL8FC8Q9ISSH,B00GV8QAM2,Amazon Customer,Says it's a box of 50 and it's not. Only 25 pieces. False advertising.,One Star,1470787200,,{'Color:': ' Sky Blue'},,14,2,NEGATIVE
1,True,"06 29, 2012",AJXDCW30J52RH,B002G248BM,D. Hamer,Save yourself the grief of using these pieces of trash and buy some other brand that actually do what their supposed to do without falling into pieces before you get the chance to use them. I would be ashamed to have my company name represented with junk like this and Carrand should be too.,Save your money!,1340928000,3,"{'Size:': ' 5-6""', 'Style:': ' 2 Pack'}",,54,3,NEGATIVE
5,True,"06 1, 2014",A1M1WLJQTNESS7,B00HQZEMLA,k pecoraro,The tube came quickly in the mail. I have owned my stethescope for 15 years & the original tubing was hard and cracked. This new tube has made my stethescope new again at a great price!,Stethescope tube replacement,1401580800,2,{'Color:': ' CARIBBEAN BLUE'},,36,3,POSITIVE
5,True,"03 1, 2017",A21LDZ7MUQDQMA,B00EAIG17E,ryan,awesome Price,Five Stars,1488326400,,{'Size:': ' 10A Converter with Discharge Proctection'},,2,2,POSITIVE
4,True,"11 14, 2016",A5EQZSTO6Y6UX,B003UYI33Y,Scooter,"Exactly as described. A little tight in my ears, so I wouldn't wear it long... I was able to hear my heartbeat, but not loudly... we're going to check if it's possible to hear infant heartbeat and movements, but I doubt it. We plan to use it for maternity photos with our one-year-old ""listening"" to the baby.",As described,1479081600,,{'Color:': ' Teal'},,57,2,POSITIVE
5,True,"04 27, 2017",A2O38QHA66UVEA,B000FSIV6M,chris,Works as it should and the price is perfect. We use it for my grandfather who has been getting fluid built up in lungs. This lets us know if we need to take him back to the hospital or not. It has saved us many trips to the er as we have taken him in the last when there was no fluid buildup but he was having symptoms of fluid. Has paid for its self many times already.,Just what we needed,1493251200,,{'Color:': ' PINK'},,78,4,POSITIVE
5,True,"07 15, 2014",A23XPNEG3ZJM7E,B00439I86C,Forrest K.,Been using this for yearz and it still works great!!! ,Five Stars,1405382400,15,{'Size:': ' 20 Gallon'},,10,2,POSITIVE
5,True,"02 12, 2018",A1M4VWNJW4T6Q0,B01DX7N2B0,Tim Simpson,"These swabs performed just as I needed
On my wide format printer. Good reach and solvent compatibility.",Good reach and solvent compatibility,1518393600,,,,17,5,POSITIVE
4,True,"04 16, 2018",A3J0FO6O3WSGO6,B01FPG89CE,Theunis,Very easy to use. Measures ppm & EC. The hold button very nice to use when you have zero visibility in hydroponic reservoir. Only downside is that it doesn't have calibration function. Very happy with purchase.,Great value for money,1523836800,,,,36,4,POSITIVE
5,True,"04 28, 2018",A2TGSLMGUGE9EU,B012YELSB4,woowen,Excellent!!,Five Stars,1524873600,,,,1,2,POSITIVE
5,True,"01 20, 2018",ARPRI3JXSUSG2,B009E0EBE8,MGHawk,"Nice heavy vise well made and with good locking and movement controls. This is made well enough for home projects and if I was still doing milling for a living it would be one of my tools, good product.",Good heavy duty vise that's well made.,1516406400,2,,,39,7,POSITIVE
5,True,"09 2, 2016",A9R8PMZZTGMJP,B00E8S2ZR6,HAROLD J.,Works great,Five Stars,1472774400,,,,2,2,POSITIVE
5,True,"12 5, 2016",A15K07T1QZGRLX,B00DXPQIFU,Brian,Needed to fill some vape cartridges. Worked OK for the task.,"Decent product for filling vape cartridges, printer cartriges, etc.",1480896000,,"{'Size:': ' 3 ml', 'Style:': ' Pack of 10'}",,11,9,POSITIVE
1,True,"09 26, 2015",A1JCFH8G4D6T15,B0100URD2W,Amazon Customer,"Quality of the bottle is good.  However, the pump didn't unlock - I asked a neighbor to attempt but without success.  This bottle is too expensive to be non-functional.  Suggest anyone ordering this to request that the pumping mechanism be unlocked before shipment.",Non-functional,1443225600,,,,43,1,NEGATIVE
5,True,"08 28, 2014",A3KOINGBPSQXRO,B005CD2C9M,Xman,"Fantastic product and a very good price, great value.",Five Stars,1409184000,,"{'Size:': ' 12.5 amps;  110 volts', 'Style:': ' Noise Reduction Nozzle'}",,9,2,POSITIVE
4,True,"03 23, 2017",A1M3TNBGE8XYDN,B005NCBXT2,R. Mohebbi,easy setup. OK image quality,Ease of setup,1490227200,,,,5,3,POSITIVE
5,True,"03 4, 2017",A1PLN6U93YIR7N,B00DCAIM28,Jay S.,"Nice as advertised product.  Nice doing business with you, thanks.",Five Stars,1488585600,,"{'Color Name:': ' 5*6.35mm', 'Size Name:': ' L25xD20mm'}",,10,2,POSITIVE
5,True,"06 26, 2016",A2ME3GLMZXUE98,B001RMKZUK,Robot Andross,Wonderful product! Used this to seal cracks in stainless steel cooling tower.,Five Stars,1466899200,,{'Size Name:': ' 1 Pack'},,12,2,POSITIVE
5,True,"12 21, 2016",A3JCMWXCABEROZ,B0001NA29U,Sam Phillips,Great lubricant. Handy aerosol.,Five Stars,1482278400,,,,4,2,POSITIVE
5,True,"05 29, 2018",A2VDJHNJIB99WT,B00RZY3L1O,nv,As you can see by the picture I used these to hold my drills/impact drivers. They don't sit how I was hoping them to but they are serving the purpose well. What I like about them most is the have rubber covering the metal which adds protection and grip.,Heavy duty.,1527552000,,,['https://images-na.ssl-images-amazon.com/images/I/81NzUvNYFOL._SY88.jpg'],49,2,POSITIVE
5,True,"11 8, 2015",A3AATGSBKJE3JN,B005P7P9M2,rick,Super good tape and super quick delivery....,The sealer..,1446940800,,{'Size:': ' 1 Pack'},,7,2,POSITIVE
5,True,"05 30, 2014",ABDXCSHZI63ST,B006U65K2G,Jean E.,I put one in each side of my kitchen sink and no more odors.  They're great little wonders!  Will buy more when I run out of these.  Highly recommend!,What A Stick,1401408000,3,,,29,3,POSITIVE
5,True,"10 22, 2015",AEGW3ANKINUK4,B007C5IH4C,Jing W.,Nice - only need one sponge now.  And this has a great feel and quality to it.  I'm sold!,Definitely an upgrade!,1445472000,,{'Size:': ' Pack - 6'},,19,3,POSITIVE
5,True,"04 20, 2017",A3DGSTY34GBGF9,B003OAY72U,Ghettoraid,Best hose I've owned. No kinks and no pinched liner.,Five Stars,1492646400,,{'Size:': ' 1-(Pack)'},,10,2,POSITIVE
5,True,"04 4, 2018",A3P9DFFAH2H30P,B00C351GBC,Sue,Great,Five Stars,1522800000,,{'Color:': ' White'},,1,2,POSITIVE
5,True,"07 19, 2017",A2G3LCA1UI3K0Q,B000VYGFUO,Dybrn,"Had to use youtube video to figure out how to install, but they work absolutely perfect. Very smooth",Very smooth - they work great!,1500422400,,,,18,6,POSITIVE
1,True,"08 10, 2016",A1E8Y67CIGZB0F,B000BQO15I,Amazon Customer,"Miserable to use. Tried to sell them, but nobody wants them. Ended up just giving them away.",One Star,1470787200,,,,17,2,NEGATIVE
5,True,"03 11, 2018",A3D9SZYEYV2C8N,B007P1ULB0,Otokoto,"The other reviewer  said ""doesn't  fit the dispenser"". Were they even reviewing this item? Got this dispenser from amazon, and let me tell you how great it works. We have been using it for  our kitchen soap and it works flawlessly.  I know its not it's intended purpose, but if you need a liquid non foam type soap dispenser, this is what you want.",Awesime liquid soap dispenser,1520726400,,,,64,4,POSITIVE
5,True,"09 18, 2014",A1HXSYBFZM3JGM,B005TFSNKA,Happy Amazon customer,"This is a quality faucet.  The instructions are adequate, but the Delta online installation video made the installation a little easier.  This was a replacement for similar but non-commercial grade thirteen year old Delta faucets (3).  The existing water lines were not long enough which required slightly longer lines (available on Amazon).  These were for home installations.  The Amazon price is about $50 less the the manufacturer's suggested retail price, and $30 less than Home Depot.  Thank you Amazon!",Quality faucet,1410998400,2,,,79,2,POSITIVE
